1 2 3 4 5 6 7 8
version_number compiler build MESA_SDK_version math_backend date burn_min1 burn_min2
"12778" "gfortran" "9.2.0" "x86_64-linux-20.3.2" "CRMATH" "20221016" 5.0000000000000000E+001 1.0000000000000000E+003

1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57
model_number star_age star_mass log_L log_R log_Teff log_center_T log_center_Rho log_center_P center_h1 center_he3 center_he4 center_c12 center_n14 center_o16 center_ne20 center_mg24 center_si28 center_s32 center_ar36 center_ca40 center_ti44 center_cr48 center_fe52 center_fe54 center_fe56 center_ni56 center_degeneracy center_ye center_entropy compactness_parameter dynamic_timescale kh_timescale nuc_timescale pp cno tri_alfa log_LH log_LHe log_LZ log_Lneu he_core_mass c_core_mass o_core_mass si_core_mass fe_core_mass he_core_radius c_core_radius o_core_radius si_core_radius fe_core_radius max_abs_v_velocity surf_avg_omega_div_omega_crit log_total_angular_momentum surf_avg_omega surf_avg_v_rot star_mdot
8156 1.2365835019683401E+010 9.6471015545843142E-001 3.3149177715290490E+000 2.1641703972232063E+000 3.5082736624969728E+000 7.8580142432830344E+000 5.8880283557332866E+000 2.2271579121146150E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8005910176416167E-001 6.2750526924539450E-005 1.1097646734089629E-002 5.3103811799351374E-003 2.5130133540162696E-003 9.5710644087274499E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.9749288608348891E+001 4.9999999999999994E-001 2.9479161397560190E+000 0.0000000000000000E+000 1.7971765458148617E+007 7.2491163598166324E+001 4.6717444552661143E+006 1.5586859829509842E-001 3.3104471024947340E+000 -1.1417876719569018E+000 3.3107512286244338E+000 -1.1417876719569018E+000 -2.2723080802863942E+000 2.1455630010358218E+000 4.4477422013411150E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7200554855510446E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.2491494655698345E-008
8157 1.2365835508336214E+010 9.6470404952995936E-001 3.3148469228159421E+000 2.1641176235806769E+000 3.5082823371399598E+000 7.8580313238921731E+000 5.8880637796708912E+000 2.2271634765303322E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8005909984195316E-001 6.2752393325531567E-005 1.1097646631272728E-002 5.3103812191119234E-003 2.5130134734637952E-003 9.5710644087274488E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.9749481910002864E+001 5.0000000000000000E-001 2.9479101740613709E+000 0.0000000000000000E+000 1.7968546840563864E+007 7.2510883323755195E+001 4.6724770697161620E+006 1.5664929602649913E-001 3.3103403962020637E+000 -1.1406043911381623E+000 3.3106451441768829E+000 -1.1406043911381623E+000 -2.2715197582113134E+000 2.1454578678414737E+000 4.4479066661135014E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7214928810443486E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.2495432987103180E-008
8158 1.2365835974891750E+010 9.6469822133887007E-001 3.3148254595361069E+000 2.1641000841995615E+000 3.5082857410105590E+000 7.8580476675411930E+000 5.8880976608418223E+000 2.2271687986535596E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8005909800366930E-001 6.2754178262331114E-005 1.1097646532995454E-002 5.3103812565330442E-003 2.5130135876670766E-003 9.5710644087274499E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.9749666474001781E+001 5.0000000000000000E-001 2.9479044767622815E+000 0.0000000000000000E+000 1.7967512633966863E+007 7.2516519382378391E+001 4.6726797642094679E+006 1.5691736714175888E-001 3.3103120671695563E+000 -1.1394720697900869E+000 3.3106170231287328E+000 -1.1394720697900869E+000 -2.2707654061809213E+000 2.1454297216605331E+000 4.4480765767392594E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7241638081284266E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.2491955721059219E-008
8159 1.2365836430984856E+010 9.6469252432120511E-001 3.3147951607510433E+000 2.1640762042116131E+000 3.5082901063082672E+000 7.8580636840165949E+000 5.8881308475259591E+000 2.2271740117397162E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8005909620373033E-001 6.2755925989570928E-005 1.1097646436814683E-002 5.3103812931325593E-003 2.5130136994602299E-003 9.5710644087274499E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.9749846894360562E+001 5.0000000000000000E-001 2.9478989059414253E+000 0.0000000000000000E+000 1.7966083809935600E+007 7.2524709876260729E+001 4.6729781711669965E+006 1.5855737752801835E-001 3.3102572808824777E+000 -1.1383623349595562E+000 3.3105634288108305E+000 -1.1383623349595562E+000 -2.2700261159941912E+000 2.1453763015602823E+000 4.4482077128888919E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7230961363953549E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.2490909369987255E-008
8160 1.2365836882634266E+010 9.6468688347977527E-001 3.3147553729932708E+000 2.1640793287711486E+000 3.5082785970890566E+000 7.8580796158439732E+000 5.8881638279400939E+000 2.2271791925367687E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8005909441848826E-001 6.2757659468294855E-005 1.1097646341465650E-002 5.3103813293921944E-003 2.5130138103129722E-003 9.5710644087274499E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.9750025509413497E+001 5.0000000000000000E-001 2.9478933881554155E+000 0.0000000000000000E+000 1.7966330225487150E+007 7.2529984464588054E+001 4.6733789774782769E+006 1.5992048589500787E-001 3.3102021232988559E+000 -1.1372584371649768E+000 3.3105092722879976E+000 -1.1372584371649768E+000 -2.2692907025720466E+000 2.1453231759239846E+000 4.4483236006490129E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7205420749593045E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.2489424967008775E-008
8161 1.2365837424613560E+010 9.6468011500189887E-001 3.3149092337446633E+000 2.1641875866221869E+000 3.5082629333513857E+000 7.8580983206818349E+000 5.8882027383091371E+000 2.2271853040887382E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8005909227218713E-001 6.2759743568438796E-005 1.1097646226898367E-002 5.3103813729270507E-003 2.5130139435462838E-003 9.5710644087274510E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.9750240428013115E+001 5.0000000000000000E-001 2.9478867654037502E+000 0.0000000000000000E+000 1.7973112312772777E+007 7.2485205013758431E+001 4.6716908198856674E+006 1.5892201020552424E-001 3.3105089469750326E+000 -1.1359615733523234E+000 3.3108151745193921E+000 -1.1359615733523234E+000 -2.2684271217010066E+000 2.1456282179755375E+000 4.4484935112747948E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7212139957090771E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.2488443676196065E-008
8162 1.2365838074988712E+010 9.6467198786780473E-001 3.3153189536980912E+000 2.1644801789193608E+000 3.5082190671911557E+000 7.8581203505780888E+000 5.8882487612630143E+000 2.2271925320062461E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8005908969094213E-001 6.2762250051967352E-005 1.1097646089205928E-002 5.3103814252035454E-003 2.5130141037237128E-003 9.5710644087274488E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.9750498934467007E+001 5.0000000000000000E-001 2.9478788161267437E+000 0.0000000000000000E+000 1.7991360511316568E+007 7.2366862119705587E+001 4.6672462342983903E+006 1.5560989380166754E-001 3.3110432702334980E+000 -1.1344332535285719E+000 3.3113467985141898E+000 -1.1344332535285719E+000 -2.2674098308696116E+000 2.1461589457262082E+000 4.4487008893718993E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7228735068132299E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.2496071031738378E-008
8163 1.2365838612435663E+010 9.6466526096644656E-001 3.3154425518236059E+000 2.1644588291921032E+000 3.5082606415861628E+000 7.8581389711166487E+000 5.8882874678407511E+000 2.2271986116319795E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8005908755391691E-001 6.2764325212752098E-005 1.1097645975273591E-002 5.3103814684273718E-003 2.5130142362966698E-003 9.5710644087274510E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.9750712096307893E+001 5.0000000000000000E-001 2.9478722450235106E+000 0.0000000000000000E+000 1.7990096613931533E+007 7.2348817363170269E+001 4.6658856107837968E+006 1.5521258287636339E-001 3.3109810081476665E+000 -1.1331419335012474E+000 3.3112843024348457E+000 -1.1331419335012474E+000 -2.2665500171473294E+000 2.1460979038675965E+000 4.4488420458917699E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7204957247750856E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.2516400644576675E-008
8164 1.2365839100837568E+010 9.6465914645048456E-001 3.3154506490094509E+000 2.1644619317975358E+000 3.5082611145799079E+000 7.8581559825762870E+000 5.8883227900597666E+000 2.2272041598224384E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8005908560860056E-001 6.2766214240109148E-005 1.1097645871615654E-002 5.3103815077263179E-003 2.5130143569445330E-003 9.5710644087274499E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.9750905746778027E+001 5.0000000000000000E-001 2.9478662719832665E+000 0.0000000000000000E+000 1.7990346413048849E+007 7.2346034484565052E+001 4.6657690445868345E+006 1.5687941079890411E-001 3.3109622834609094E+000 -1.1319621805147657E+000 3.3112667567460443E+000 -1.1319621805147657E+000 -2.2657644695942114E+000 2.1460793194950440E+000 4.4489775387241126E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7190116366709854E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.2519435099444106E-008
8165 1.2365839565292280E+010 9.6465333155305422E-001 3.3153746439244469E+000 2.1644044510544025E+000 3.5082708536802234E+000 7.8581723534449388E+000 5.8883566949516259E+000 2.2272094857224506E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8005908375563633E-001 6.2768013611453645E-005 1.1097645772927508E-002 5.3103815451167671E-003 2.5130144718352601E-003 9.5710644087274499E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.9751089702383531E+001 5.0000000000000000E-001 2.9478605904452664E+000 0.0000000000000000E+000 1.7986829329699274E+007 7.2367401899575910E+001 4.6665575339212092E+006 1.6037335270890191E-001 3.3107956930297178E+000 -1.1308270144576684E+000 3.3111027425598762E+000 -1.1308270144576684E+000 -2.2650085034515577E+000 2.1459163675718194E+000 4.4491481028522734E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7216089497769450E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.2519837317510987E-008
8166 1.2365840019464840E+010 9.6464764709968076E-001 3.3153137541822084E+000 2.1643582073354017E+000 3.5082787531041646E+000 7.8581883290280796E+000 5.8883897978639004E+000 2.2272146855686014E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8005908194079616E-001 6.2769775983737155E-005 1.1097645676315899E-002 5.3103815816976105E-003 2.5130145843339233E-003 9.5710644087274499E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.9751269673279666E+001 5.0000000000000000E-001 2.9478550334068623E+000 0.0000000000000000E+000 1.7984009687733043E+007 7.2384402882569447E+001 4.6671843462716378E+006 1.6072028406530964E-001 3.3107704484972809E+000 -1.1297190622090221E+000 3.3110777611783115E+000 -1.1297190622090221E+000 -2.2642707322222018E+000 2.1458918430078837E+000 4.4493073396053884E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7235199831603683E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.2516065226573669E-008
8167 1.2365840470015305E+010 9.6464200933837685E-001 3.3153493900898705E+000 2.1643819950477310E+000 3.5082757682249150E+000 7.8582040861037710E+000 5.8884224912098473E+000 2.2272198208987337E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8005908013758991E-001 6.2771527080530696E-005 1.1097645580369745E-002 5.3103816180033389E-003 2.5130146960837458E-003 9.5710644087274499E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.9751448369786790E+001 5.0000000000000011E-001 2.9478495194526451E+000 0.0000000000000000E+000 1.7985539869114611E+007 7.2373653386513169E+001 4.6667741229951214E+006 1.6078669078307598E-001 3.3108601737870011E+000 -1.1286259785752324E+000 3.3111674699737725E+000 -1.1286259785752324E+000 -2.2635429778028571E+000 2.1459803518104370E+000 4.4494458821156213E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7235231723758562E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.2513051831632342E-008
8168 1.2365840918610840E+010 9.6463639523828471E-001 3.3152990094702961E+000 2.1643433177191023E+000 3.5082825117343361E+000 7.8582199512061361E+000 5.8884553294147848E+000 2.2272249792867225E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8005907833935701E-001 6.2773273369772515E-005 1.1097645484734004E-002 5.3103816541687559E-003 2.5130148074975693E-003 9.5710644087274488E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.9751626107375703E+001 4.9999999999999994E-001 2.9478440282145937E+000 0.0000000000000000E+000 1.7983189729653407E+007 7.2387653521094990E+001 4.6672883634133376E+006 1.6259325151346948E-001 3.3107299518654951E+000 -1.1275255488776077E+000 3.3110386210447889E+000 -1.1275255488776077E+000 -2.2628102356323003E+000 2.1458531971979049E+000 4.4495591558661540E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7207272400939741E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.2514837225281542E-008
8169 1.2365841367037941E+010 9.6463078436414684E-001 3.3153507169065257E+000 2.1643787807500017E+000 3.5082777070779438E+000 7.8582356436457976E+000 5.8884878875121034E+000 2.2272300933579384E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8005907653897550E-001 6.2775021767841457E-005 1.1097645389029291E-002 5.3103816903376719E-003 2.5130149190169949E-003 9.5710644087274488E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.9751804035707210E+001 5.0000000000000000E-001 2.9478385378203567E+000 0.0000000000000000E+000 1.7985444841867004E+007 7.2372283592128255E+001 4.6667055611647693E+006 1.6239713262979028E-001 3.3108627054374811E+000 -1.1264366883987715E+000 3.3111711410463647E+000 -1.1264366883987715E+000 -2.2620853726374546E+000 2.1459851808287227E+000 4.4497377798573362E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7250091189960055E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.2512343972353869E-008
8170 1.2365841905150463E+010 9.6462404992443418E-001 3.3155539612809570E+000 2.1645241194988714E+000 3.5082558487971167E+000 7.8582541812848552E+000 5.8885264850899297E+000 2.2272361555301249E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8005907437450501E-001 6.2777123773353653E-005 1.1097645274035678E-002 5.3103817337634964E-003 2.5130150530496735E-003 9.5710644087274488E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.9752017975267215E+001 5.0000000000000000E-001 2.9478319479747657E+000 0.0000000000000000E+000 1.7994538295775287E+007 7.2313208141464116E+001 4.6644895476720929E+006 1.6034708046579818E-001 3.3111712598130563E+000 -1.1251497466644085E+000 3.3114780254716045E+000 -1.1251497466644085E+000 -2.2612289353065722E+000 2.1462920589172003E+000 4.4498493109347448E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7197689666177815E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.2514928463738174E-008
8171 1.2365842550885489E+010 9.6461596205129552E-001 3.3159914025514108E+000 2.1648403133589982E+000 3.5082071121846670E+000 7.8582760517599262E+000 5.8885721992509090E+000 2.2272433347235427E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8005907177144502E-001 6.2779651755575497E-005 1.1097645135832708E-002 5.3103817859081383E-003 2.5130152141859124E-003 9.5710644087274499E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.9752275253173689E+001 5.0000000000000000E-001 2.9478240382207410E+000 0.0000000000000000E+000 1.8014276294373497E+007 7.2186620684555791E+001 4.6597545558208823E+006 1.5693521240061789E-001 3.3117244482737633E+000 -1.1236305517208673E+000 3.3120284269204854E+000 -1.1236305517208673E+000 -2.2602183186321994E+000 2.1468420543780020E+000 4.4500749870991951E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7234916801429001E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.2525064949152707E-008
8172 1.2365843086132118E+010 9.6460924635257828E-001 3.3161161879650609E+000 2.1649290794193683E+000 3.5081939255078942E+000 7.8582945405066917E+000 5.8886106767799848E+000 2.2272493780836186E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8005906960978362E-001 6.2781751100915548E-005 1.1097645021128503E-002 5.3103818291549117E-003 2.5130153479593505E-003 9.5710644087274499E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.9752488120596617E+001 5.0000000000000000E-001 2.9478174797882417E+000 0.0000000000000000E+000 1.8019862813666359E+007 7.2150129137926712E+001 4.6583834332845313E+006 1.5509970074908749E-001 3.3116860818855169E+000 -1.1223466713177752E+000 3.3119888056807434E+000 -1.1223466713177752E+000 -2.2593640091758864E+000 2.1468042724990859E+000 4.4501987168881779E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7194320869122216E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.2546923876020519E-008
8173 1.2365843571589920E+010 9.6460315231228322E-001 3.3160922021023227E+000 2.1649539213289017E+000 3.5081755080874433E+000 7.8583115281382367E+000 5.8886459307027046E+000 2.2272549155186027E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8005906764586459E-001 6.2783658430351296E-005 1.1097644916970377E-002 5.3103818683990327E-003 2.5130154694630044E-003 9.5710644087274488E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.9752680961727439E+001 5.0000000000000000E-001 2.9478115298580958E+000 0.0000000000000000E+000 1.8021465927259900E+007 7.2149075291098754E+001 4.6586112889815839E+006 1.5813479733860772E-001 3.3115855238314027E+000 -1.1211672304540699E+000 3.3118904404658656E+000 -1.1211672304540699E+000 -2.2585790706761184E+000 2.1467059918504598E+000 4.4503895395909426E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7236519656103866E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.2553182367867835E-008
8174 1.2365844035123020E+010 9.6459733344849974E-001 3.3160550562464675E+000 2.1649245540424435E+000 3.5081809052667077E+000 7.8583277993641962E+000 5.8886796763987936E+000 2.2272602161266484E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8005906576758550E-001 6.2785482611155401E-005 1.1097644817403574E-002 5.3103819058886031E-003 2.5130155856384205E-003 9.5710644087274477E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.9752865076697987E+001 5.0000000000000000E-001 2.9478058472850197E+000 0.0000000000000000E+000 1.8019692435399149E+007 7.2159255331110529E+001 4.6589816590351965E+006 1.5921879189235874E-001 3.3115177641945688E+000 -1.1200374628456691E+000 3.3118234902598904E+000 -1.1200374628456691E+000 -2.2578271975325723E+000 2.1466399724789165E+000 4.4504906146298373E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7192108556882484E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.2553286418695022E-008
